,formula,classifier,rel_l2_distance,success,estimated_formula,training_time
96,0.029*x0*sin(-2.465*x0**2 + 1.556*x0 + 3.196) + 0.603*sin(-2.465*x0**2 + 1.556*x0 + 3.196),False,1.1385230406067301e-05,True,-0.029*x0*sin(2.465*x0**2 - 1.556*x0 + 3.087) + 0.027*x0*sqrt(Abs(0.005*x0 + 0.213)) - 0.012*x0 + 0.001*sin(2.465*x0**2 - 1.556*x0 + 3.087)*sqrt(Abs(0.005*x0 + 0.213)) - 0.603*sin(2.465*x0**2 - 1.556*x0 + 3.087),11.565848112106323
97,0.029*x0*sin(-2.465*x0**2 + 1.556*x0 + 3.196) + 0.603*sin(-2.465*x0**2 + 1.556*x0 + 3.196),True,0.2777962049077009,False,0.588*sin(-2.465*x0**2 + 1.552*x0 + 3.202),4.576905727386475
98,2.002*x0**2 + 2.138*x0,False,8.177323297166361e-08,True,2.002*x0**2 + 2.138*x0,18.690953016281128
99,2.002*x0**2 + 2.138*x0,True,7.220415828272731e-08,True,2.002*x0**2 + 2.138*x0,4.090180397033691
100,-0.194*x0**2 - 1.743,False,3.6352962077956854e-06,True,-0.194*x0**2 - 0.002*sqrt(Abs(0.001*x0**2 - 0.003*x0 + 0.001)) - 1.743,16.907437562942505
101,-0.194*x0**2 - 1.743,True,6.50711248982723e-08,True,-0.194*x0**2 - 1.743,4.832311630249023
102,2.661*x0*sin(2.301*x0**2 - 5.784),False,0.9334076925274738,False,0.024*x0**2 - 0.001*x0*sin(1.104*x0**2 + 0.515*x0 + 1.197) + 0.007*x0*sqrt(Abs(0.235*x0**2 + 0.003*x0 - 1.699)) - 0.023*x0 - 2.923*sin(1.104*x0**2 + 0.515*x0 + 1.197)*sqrt(Abs(0.235*x0**2 + 0.003*x0 - 1.699)) + 3.497*sin(1.104*x0**2 + 0.515*x0 + 1.197) - 0.38*sqrt(Abs(0.235*x0**2 + 0.003*x0 - 1.699)) + 0.207,8.420868873596191
103,2.661*x0*sin(2.301*x0**2 - 5.784),True,9.519663719401095e-06,True,-2.66*x0*sin(2.301*x0**2 - 2.642),5.904031276702881
104,2.154*x0 + 3.064*sin(4.773*x0**2)*sqrt(Abs(4.491*x0 - 0.423)),False,0.5946626126448851,False,-0.053*x0**2 - 0.691*x0*sin(1.258*x0**2 + 0.179*x0 - 2.005) + 0.0150824401208823*x0*sqrt(Abs(x0**2)) + 2.044*x0 + 0.653343883418219*sqrt(Abs(x0**2)),10.892046213150024
105,2.154*x0 + 3.064*sin(4.773*x0**2)*sqrt(Abs(4.491*x0 - 0.423)),True,0.6129747626858616,False,2.154*x0 + 1.37687151906051*sin(1.13*x0**2)*sqrt(Abs(x0)),3.669253349304199
106,-0.978*x0*sin(1.168*x0**2) - 0.805539809072153*x0*sqrt(Abs(x0**2)),False,0.03995459010828459,False,-0.001*x0*sin(1.168*x0**2 - 0.196*x0 + 1.556) - 0.89*x0*sqrt(Abs(0.82*x0**2 - 0.077)) - 1.084*sin(1.168*x0**2 - 0.196*x0 + 1.556)*sqrt(Abs(0.82*x0**2 - 0.077)) + 0.523*sin(1.168*x0**2 - 0.196*x0 + 1.556),10.601327419281006
107,-0.978*x0*sin(1.168*x0**2) - 0.805539809072153*x0*sqrt(Abs(x0**2)),True,5.317949134482103e-07,True,0.978*x0*sin(1.168*x0**2 - 3.142) - 0.805274099297873*x0*sqrt(Abs(x0**2)),8.58663010597229
108,-0.936*x0*sin(0.744*x0 + 1.215) + 0.775*x0*sqrt(Abs(0.635*x0**2 + 1.51)),False,0.011993500107497916,False,-0.032*x0**2 - 2.746*x0*sin(0.044*x0**2 - 0.42*x0 + 1.835) + 0.612*x0*sqrt(Abs(0.815*x0**2 + 1.868*x0 - 0.001)) + 2.513*x0 - 2.909*sin(0.044*x0**2 - 0.42*x0 + 1.835)*sqrt(Abs(0.815*x0**2 + 1.868*x0 - 0.001)) + 0.008*sin(0.044*x0**2 - 0.42*x0 + 1.835) + 2.512*sqrt(Abs(0.815*x0**2 + 1.868*x0 - 0.001)) - 0.026,10.719109058380127
109,-0.936*x0*sin(0.744*x0 + 1.215) + 0.775*x0*sqrt(Abs(0.635*x0**2 + 1.51)),True,8.199643212991363e-08,True,-0.936*x0*sin(0.744*x0 + 1.215) + 1.249*x0*sqrt(Abs(0.245*x0**2 + 0.582)),29.64881181716919
110,-4.593*x0*sin(-1.573*x0**2 + 0.715*x0 + 2.378),False,7.914717170548465e-06,True,-4.593*x0*sin(1.573*x0**2 - 0.715*x0 + 0.764),8.735671997070312
111,-4.593*x0*sin(-1.573*x0**2 + 0.715*x0 + 2.378),True,0.8014061066292395,False,2.785*x0*sin(1.668*x0**2 + 0.678*x0 + 2.397),6.399187088012695
112,-2.909*x0*sin(8.746*x0**2 - 1.637*x0 + 0.72) + 2.591,False,0.8920189157411598,False,-0.066*x0**2 + 1.246*x0*sin(1.447*x0**2 - 2.412*x0 + 3.525) + 0.471*x0*sqrt(Abs(0.061*x0**2 + 0.728*x0 + 2.11)) - 1.295*x0 - 0.911*sin(1.447*x0**2 - 2.412*x0 + 3.525)*sqrt(Abs(0.061*x0**2 + 0.728*x0 + 2.11)) + 0.192*sin(1.447*x0**2 - 2.412*x0 + 3.525) + 0.963*sqrt(Abs(0.061*x0**2 + 0.728*x0 + 2.11)) + 0.556,12.060834407806396
113,-2.909*x0*sin(8.746*x0**2 - 1.637*x0 + 0.72) + 2.591,True,0.9246463525888293,False,0.799*x0*sin(0.786*x0**2 + 0.707*x0 - 1.937) + 2.868*sqrt(Abs(0.115*x0 - 1.347)),6.998764514923096
114,1.08300000000000,False,5.524033904032826e-06,True,1.08300000000000,19.649085521697998
115,1.08300000000000,True,0.0,True,1.08300000000000,3.9204094409942627
116,0.132*x0,False,3.950321536037479e-07,True,0.132*x0,17.42753839492798
117,0.132*x0,True,4.329902652145127e-08,True,0.132*x0,4.250433921813965
118,-3.08583970030849*x0*sqrt(Abs(x0)) + 2.472*sin(3.051*x0),False,0.03315007961658915,False,-0.007*x0**2 + 0.001*x0*sin(0.204*x0**2 + 0.196*x0) - 1.011*x0*sqrt(Abs(-0.371*x0**2 + 0.103*x0 + 0.109)) - 3.758*x0 - 0.362*sin(0.204*x0**2 + 0.196*x0)*sqrt(Abs(-0.371*x0**2 + 0.103*x0 + 0.109)) + 0.008*sin(0.204*x0**2 + 0.196*x0) - 0.048*sqrt(Abs(-0.371*x0**2 + 0.103*x0 + 0.109)) - 0.001,10.202387809753418
119,-3.08583970030849*x0*sqrt(Abs(x0)) + 2.472*sin(3.051*x0),True,0.03592685855155645,False,-3.09276540186934*x0*sqrt(Abs(x0)),6.978412628173828
